IncidentId,EntityType,Tier,BGPGlobalShutDown_mv,CpuSyslogErrors_mv,CpuSyslogErrors_pers_1h,ExEraseExecutions_mv,ExEraseExecutions_pers_1h,FanFailure_mv,GraphMissingMgmt_mv,GraphMissingMgmt_pers_1h,GraphMissingUplink_pers_1h,HAFailover_mv,HardwareErrorsSev2_pers_1h,IBCongestedBandwidth_mv,IBLinkDown_mv,ISISDown_mv,NGSvsMSAssetName_pers_1h,NetscanPayloadPodSetPaths_mv,NetscanPktLoss_pers_1h,OSPFDown_pers_1h,PfcPauseFrames_mv,PhynetInterfaceFlaps_mv,PhynetPktDiscards_pers_1h,ProcessShutdown_pers_1h,SONiCSNMPHighCPU_mv,ServerPingmeshPktLoss_mv,ServerTorInterfaceFlaps_mv,SpanTreeErrors_pers_1h,TempSNMP_pers_1h,TooManyT2sDown_pers_1h,VoltageError_mv
141,switch,t1,0.2289004160755295,0.6715877299009791,0.2287618518252558,0.0723283765731411,0.1302751022103077,0.6688177664068009,0.9636080243600544,0.885017805230438,0.1827429193465897,0.6890121185178021,0.5147534747890193,0.3415800280578106,0.0273433468617171,0.3994747793171587,0.6868456204026151,0.3851240047567784,0.8299702923277666,0.0506391747883694,0.9576560462723684,0.3213565735462241,0.2338487633376272,0.3037518198311669,0.3271090741283957,0.6050496683551461,0.5246443968542098,0.9941827364731338,0.4974391524611588,0.0935109063957584,0.3303335818382262
141,switch,t1,0.8132640802766262,0.3679301067560885,0.4802101618296602,0.5094794752818681,0.0969331836239345,0.3301909299031379,0.3100746475387906,0.1295399429995539,0.1850779214275031,0.2380585762520077,0.4035529618926955,0.718412229557121,0.853457324633719,0.42887543670949,0.3743361463284768,0.4123791221011974,0.2777427831980775,0.900096484936242,0.5413542672061473,0.0173454329726219,0.2314409959192364,0.6141413810186377,0.1624129689422312,0.4814691830578627,0.3063133957800429,0.8139899962731172,0.0042834120055718,0.6748923826643759,0.935496960318842
141,tor_switch,t0,0.1662619525533752,0.8312526091822894,0.5963800065199049,0.5293500462854162,0.8121051450121661,0.3058120961287579,0.4167561371618112,0.2341006432100959,0.8479833894954245,0.3403432377268091,0.5532169667395382,0.7500365871971576,0.7536220902204855,0.0500437346970716,0.6278081036185936,0.4382059803340956,0.4436335005024194,0.3460005672540434,0.3854656765811248,0.1601404746766428,0.4598287698070521,0.4789154042875267,0.9299879512900768,0.923539676663513,0.1067831403941144,0.8759911981348063,0.6248272533236493,0.6301407113764448,0.1107758251494066
141,tor_switch,t0,0.3507755100751604,0.6482305635692079,0.255354676243483,0.4447010052569161,0.0038432692461405,0.668335285566798,0.0812488710373673,0.6791528142252544,0.5309702977923659,0.6947037367891045,0.5278516289144962,0.4544052625163085,0.7368547372713559,0.9262854047583584,0.0807386071386997,0.3657090862725436,0.90610705677065,0.6099786828023028,0.5794182963957631,0.1027131095017527,0.9415619516876288,0.0165229424627725,0.9396735480372446,0.0408282721671412,0.5879142418388718,0.0499320802050766,0.4234921989622753,0.2330700862407435,0.9172457787489592
141,cluster_switch,t1,0.8880721520481469,0.0729909766855764,0.7499495730865989,0.5229629966226459,0.1227518448853068,0.1108505453685777,0.7804951609242882,0.1374227363366251,0.4041845886061735,0.6482189884560258,0.9815830972046246,0.6316184205796257,0.2440539979466632,0.2318533121983227,0.9075090053101325,0.8628127661014061,0.9741647871366428,0.8803236456437726,0.0224109656073,0.5323696747469835,0.0029651362999604,0.4893847521410454,0.6598239092314858,0.8237603961535125,0.6191617813483355,0.0975831912825677,0.5207381069874514,0.8064834995533665,0.9861018283647784
141,tor_switch,t0,0.2101210510391494,0.5553138291941129,0.6659471677817036,0.7695154089514801,0.6372630729716215,0.9906668961613356,0.955706935750303,0.3849896336075051,0.1692172500303019,0.5432186953174746,0.092438001218886,0.4153816555466666,0.987316586289072,0.1904493803620737,0.7473096292531128,0.805037461358904,0.4187509099324586,0.3657975777923504,0.8030953826328376,0.9295049950888168,0.4811588717286812,0.5146171175767614,0.5560260962548671,0.9388216616088774,0.3257751395011224,0.1768562051835336,0.6974481774560279,0.9690370007686157,0.9377512413330612
169,cluster_switch,t0,0.3809457778360421,0.0540668847644582,0.7342489362390343,0.4384220679746731,0.8064993322753401,0.251478535345213,0.9547025031664828,0.0800593309253872,0.9405594577549906,0.8824042533452414,0.2298926042224013,0.9583854292265088,0.7035280360808205,0.005232974038406,0.055018546112288,0.5538294500051334,0.3152425923878591,0.510421183177637,0.1045296023093476,0.0071875917514744,0.8795458564170662,0.511999903061255,0.7504797096893929,0.986836767257942,0.7479350374124967,0.407648857846022,0.6705543401091096,0.8393872930114143,0.1306925427174432
169,tor_switch,t0,0.0004358739934899,0.2501010762578354,0.8093888549308701,0.8417366045511013,0.3612540640350898,0.1941832559025034,0.4488703474899629,0.7828531438661018,0.4322856050107002,0.1177159002956749,0.3104214278428702,0.8691848390411111,0.4570254778042733,0.8859465449168975,0.8647192454274191,0.7928335588624524,0.8042327603688961,0.3174937382444677,0.455200755348255,0.2468913361580994,0.9905749642098112,0.0395848018502724,0.3729731195125125,0.8540999136731535,0.4403648136128176,0.0246891442469096,0.6681297832670977,0.5586781348543572,0.9071633783065634
169,tor_switch,t0,0.8067900818808624,0.7628230996657955,0.3520957833133568,0.5234953657552408,0.1771560851705766,0.2442322034996809,0.9189910293617298,0.4748699144426761,0.5965554581889599,0.3567697377204664,0.0274756998227806,0.7091761150915538,0.6318524513194348,0.8988424554113567,0.3020393322975464,0.6948624628664347,0.9802902112237414,0.5391173645905358,0.4547568257702434,0.8311416151201194,0.9789173670386748,0.6195317845758347,0.3670152074565342,0.269382452119057,0.4466995765333993,0.3751579810212563,0.4153533597513479,0.0623945258776597,0.9902568831504605
169,cluster_switch,t1,0.9453785766253646,0.5722770001433636,0.7078448602125926,0.4045064459768654,0.2984883617545567,0.8533632300108928,0.7297189045334143,0.2845796501165136,0.7307768205839661,0.9643626999976184,0.7407581217765831,0.1055573029713609,0.1920433069108449,0.7540090059243044,0.2458980762853456,0.3244030383159201,0.917914200591747,0.6812328964187205,0.3500061563000504,0.6786545118189323,0.4663685659620715,0.1725620169632237,0.3067322268704101,0.2912397520304648,0.7881232389815941,0.0790099711192892,0.254300824124517,0.3079155502350026,0.6706270705107124
169,cluster_switch,t1,0.4770039511482385,0.3469643443705862,0.8330090449399158,0.1714781934800213,0.3620045023124209,0.4397577610914115,0.4629771121585437,0.3728781992196603,0.601050715212613,0.316315927479933,0.4390590293256318,0.0568844864851952,0.1499732685354051,0.1877658832643548,0.3627205927708998,0.0310707734359824,0.7957406357425355,0.6332825687289155,0.6122436587294606,0.3043085909527721,0.7696084208291197,0.4321581815542838,0.4284526478982704,0.8205593252545984,0.3195670539374644,0.8192508093732026,0.4310000786529199,0.5546556784458743,0.7397249112019152
