IncidentId,EntityType,Tier,DefaultRouteMismatch_mv,DeviceDataPlaneDownBGP_pers_1h,DeviceDown_pers_1h,CpuSyslogErrors_pers_1h,ServerPingmeshPktLoss_mv,TempSNMP_pers_1h,NGSvsMSAssetSN_pers_1h,HAIneligible_pers_1h,IfOperStatus_pers_1h,MaxprefixExceeded_mv,CPVPolicyFailure_mv,ServerTorFCSErrors_mv,CPVPolicyFailure_pers_1h,DiskFailures_pers_1h,NetscanPayloadPathsMultiple_mv,DuplicateIP_pers_1h,NGSvsLLDPt1t0_pers_1h,NonProdWithProdTraffic_pers_1h,FabricDegraded_pers_1h,PingmeshPktLoss_mv,SSHReachability_pers_1h,NetscanPktLoss_pers_1h,ExEraseExecutions_pers_1h,BGPHoldTimer_mv,SnmpCpu_pers_1h,SONiCSNMPHighCPU_mv,BGPDown_mv,BgpDelay_pers_1h,HardwareErrors_pers_1h
237,cluster_switch,t1,0.2559140017322805,0.6649251779843857,0.8286068002750868,0.8533454137071534,0.1405777843529185,0.3766124261353031,0.9698584044044488,0.0551621169745092,0.1809597290019196,0.19246400718298,0.80119564040796,0.6542780222337569,0.2933102310977603,0.7330304075020011,0.9891409376829736,0.7485396927493174,0.9240743065861492,0.2297124311259256,0.3767304242117427,0.2126365141613143,0.9994798004993865,0.2230551115598488,0.2901670921221604,0.504392729953744,0.6606466697988221,0.708718415324572,0.8681457769066839,0.1863538523103095,0.6209974350210353
237,switch,t0,0.6540039611867318,0.7964210197394621,0.1044098219546161,0.0642584079646089,0.6761232936360012,0.5915524224609503,0.5008918513920785,0.7996848759165353,0.2059130445773062,0.4235144883264727,0.077039022431727,0.1889029264282876,0.0767686607664758,0.084303087279554,0.3018942540789441,0.6035266805115279,0.6737884448317131,0.8145048775295597,0.5449111185443235,0.1553604810905369,0.8923022611669356,0.3835206654323863,0.4543684047782947,0.7161614228127778,0.2902251004883469,0.9720167289632514,0.908288738932143,0.1764711645647463,0.918130273603151
155,switch,t2,0.0486308192487627,0.9697245788324228,0.8338300383788838,0.5108097134325593,0.9273883049726694,0.5519462656386143,0.0501818367107945,0.0505704479630539,0.6574580770251601,0.8265739595312166,0.0134017762124537,0.3644729290941134,0.3604182751802439,0.6470658951858792,0.996705368133247,0.0776340621534759,0.5173372758645899,0.4163946427319924,0.2862138044666663,0.3646451084005608,0.066198074143166,0.173436361108767,0.4704629177191334,0.1720661887633292,0.4256873712030742,0.8533481750374123,0.8026835307997923,0.6425373920883893,0.5934308988212954
155,tor_switch,t0,0.3735608912463308,0.7839809228413493,0.1802923481045144,0.5669043465134198,0.7415861801344938,0.2325152150517645,0.947828412877966,0.9577292450723488,0.5280414722612606,0.7937804379413622,0.3720691911798237,0.3453557194682443,0.1509200143223598,0.9273089823558752,0.9877360297545816,0.6903970578352312,0.660493294568203,0.035002936480119,0.0695941222085276,0.019310385690763,0.2843687435561423,0.4565205006728426,0.5813449886000807,0.996009621728832,0.3411346583974499,0.7107971127133627,0.7024587708168429,0.7235088009673478,0.1146319797897327
155,switch,t1,0.3254792852862157,0.8985947841801764,0.5730304097972917,0.4484312592628153,0.1196348735338698,0.9073561394354382,0.557258125795972,0.7110475901700742,0.0549537406470223,0.900537999898772,0.663196327852125,0.7579146591222847,0.7330614751033816,0.9449327111048492,0.0301523217559183,0.5845341056619605,0.4662626104365395,0.6383584446269397,0.64997931233652,0.6103044686550501,0.6069505656196479,0.2556537481158534,0.691783333813623,0.5398079049749526,0.1713154297545016,0.0274469886348508,0.5673091777994563,0.7774534783264658,0.1154343169060441
155,switch,t3,0.9379480723584408,0.7763611121839433,0.5256380546974103,0.8277245378885006,0.7764748411794433,0.2805958425690383,0.3359032391985997,0.6164142032386488,0.0478741389677291,0.1781226219715679,0.7851792656041374,0.3797668723358681,0.9809915052254542,0.1922042363692779,0.3173450613221692,0.1514172267572223,0.5882998036071486,0.9118486544659908,0.8155207183572085,0.8202139957128624,0.3374460256442307,0.9343110421734306,0.8655789621673013,0.3506234582905138,0.700501512232772,0.5541802486181163,0.3216915743641064,0.9270674369040062,0.0581571582677424
155,cluster_switch,t0,0.9688777769155796,0.2650411154615235,0.1431554385006509,0.7490116484003873,0.2325590926395858,0.6925624769375442,0.3953563912001655,0.981309289219288,0.4421439734340084,0.7668197956899238,0.1714274688782469,0.3230103929657978,0.2335710995879366,0.3030562710998952,0.8874128740593157,0.7222745314926102,0.653546745416847,0.2694332730159554,0.7534428982199116,0.3740948870302039,0.5764619967062653,0.7363490392776114,0.9029931439933944,0.4704742576417487,0.258409660874268,0.2179719321524678,0.3333064813911939,0.1202154273877548,0.6455143657707993
155,cluster_switch,t0,0.798974055445006,0.3052056484443252,0.0292381206264709,0.5431935707333195,0.5784851219713608,0.6194857456100767,0.7348237195094399,0.5498351946853753,0.4584947831619899,0.2375780784489908,0.9036371652821844,0.9505043376003576,0.1530733716910772,0.915873829442583,0.6168493724334583,0.4129946502826861,0.5602949248250969,0.6811355086530806,0.2669760253176968,0.801043405019378,0.418120461868415,0.9161285308321422,0.731878731310532,0.5010404983902201,0.114419369350444,0.5305764890332836,0.1835601186267812,0.5709008283320615,0.2676868431109642
155,tor_switch,t0,0.070209502232087,0.6282257632425243,0.0120763080318899,0.2144067536016949,0.4702992772210892,0.8993193260136717,0.1253842987707902,0.4152476764193452,0.5116719554904483,0.6600599433566136,0.6185450999335831,0.2021945463198193,0.6923413273639689,0.5838830687761692,0.932855392078856,0.4938818758176621,0.9674405211161794,0.4440467261539667,0.9106172257297768,0.0099023507695501,0.8317510878947442,0.8865168832531751,0.2829558470117733,0.5433587450479096,0.4038614685879407,0.7970244561641447,0.9970643389496594,0.2613024042206768,0.6225151386861875
141,tor_switch,t0,0.9588096783606602,0.8597344746541157,0.7276503873558241,0.937562226262912,0.2140281686616678,0.9918016044561442,0.2237992111925505,0.7933951922190594,0.960016194713779,0.2496790758308038,0.8053844576315246,0.8147092493002569,0.754095902279401,0.1006298698354588,0.3501366074897709,0.4330105786872468,0.6689834119957413,0.7662171274317098,0.1887121409217418,0.7713788227526599,0.9417135556267276,0.8478453621051736,0.4370077480583917,0.1347698227413353,0.6122620445014113,0.882054090731226,0.4949128784107121,0.0233905091829055,0.282695703500574
141,cluster_switch,t0,0.4621576722736739,0.6591871818958173,0.1121340656970086,0.6272725142562477,0.1979419395357148,0.2981880004375468,0.2806555565688625,0.5347876017185289,0.7768997896653117,0.6123962032381879,0.3526915141112137,0.7841451612125501,0.8350954002441664,0.3319438076913669,0.7202687819097333,0.0748800740479592,0.9632629448115626,0.1520437375780098,0.8577411567033374,0.6606953422181263,0.145705146338645,0.0244716318832594,0.9813749313622928,0.875243537625153,0.2277766941054915,0.8770307126845429,0.0742929173558176,0.2703664692431096,0.501298870742914
141,tor_switch,t0,0.9745196928318484,0.9468908483175904,0.1926558101791706,0.4437783532417076,0.5115249322143086,0.0881030373615452,0.0901016203594892,0.6708202474191856,0.2872159409545413,0.0314247902247115,0.5899599974483296,0.500914978251441,0.7605134799406632,0.2627573035017461,0.9859111596877024,0.842779063641635,0.5628986727991937,0.920496410706608,0.4160486043831328,0.3430669926867806,0.5308478246217655,0.9400924204462444,0.5794124589720153,0.0004627293359964,0.1879591716878474,0.8866313548509557,0.2578458997367434,0.3705433452498609,0.7568130629321366
141,switch,t1,0.328094849120472,0.7507612211039468,0.1983554704064596,0.2287618518252558,0.6050496683551461,0.4974391524611588,0.6478239460154254,0.0178196190415103,0.505054124064729,0.1491907004921475,0.7913019630976252,0.9427398073232676,0.7441267876644665,0.071613990010918,0.4064069655063075,0.7180496745653047,0.3946154479033121,0.3751061577003928,0.9539348939831004,0.7526535366239223,0.5744907179538878,0.8299702923277666,0.1302751022103077,0.1391111569255184,0.8759413291286743,0.3271090741283957,0.7361142492859554,0.4524160536280056,0.8393116467206951
141,switch,t1,0.7626476993646413,0.593298336695098,0.3749949992923322,0.4802101618296602,0.4814691830578627,0.0042834120055718,0.9595524916699668,0.920223615001546,0.420411100449729,0.1423822721412483,0.2838514459627691,0.1160181594935977,0.498140388100327,0.1442265544378599,0.5999599784619201,0.494530643060852,0.6604320091649213,0.3760009781425312,0.8261391242012533,0.7399142737216572,0.8215208381905984,0.2777427831980775,0.0969331836239345,0.1732887458865643,0.0671702619255691,0.1624129689422312,0.2095533119648326,0.5764116508285534,0.8201673257370468
141,tor_switch,t0,0.6337307767669698,0.4301781149114069,0.2517342282160727,0.5963800065199049,0.923539676663513,0.6248272533236493,0.73362880420865,0.9745122977800826,0.7166874061614432,0.0864472360992532,0.5930064792049619,0.6003602976164577,0.1299541571686929,0.7890791005732534,0.3351605896959457,0.112268653038453,0.2004335592337019,0.4435596507051778,0.4733634445396406,0.0370553832986608,0.2574581702700478,0.4436335005024194,0.8121051450121661,0.3310090368871348,0.5403217880369916,0.9299879512900768,0.0034427188656843,0.4592820523150163,0.8321486369676602
141,tor_switch,t0,0.7870830508695265,0.6675477444673018,0.7159924988603709,0.255354676243483,0.0408282721671412,0.4234921989622753,0.2330135508112604,0.2398273667921865,0.901494483058464,0.0525485603188738,0.4005553418009411,0.2888823425638421,0.5474128332071437,0.6549455031573974,0.7149802042589497,0.5012399490446595,0.5971886005378932,0.5360648089325072,0.4893986072974196,0.9177235993303834,0.4296311620076852,0.90610705677065,0.0038432692461405,0.5288232553509928,0.5134653495288759,0.9396735480372446,0.7212368518108024,0.8436827026552938,0.5794786805441131
141,cluster_switch,t1,0.0019110083380937,0.609419812751151,0.0214258220727332,0.7499495730865989,0.8237603961535125,0.5207381069874514,0.6609087742654834,0.2904740951010153,0.5341181540079938,0.9107267359630042,0.5816070293495573,0.257228863083908,0.2865337791861064,0.5616269408567396,0.6520249992967795,0.1585808986727713,0.6975568104731276,0.5681106673393227,0.5136971292550041,0.8954784584782214,0.7499589516479839,0.9741647871366428,0.1227518448853068,0.1071857266970213,0.2429523013622172,0.6598239092314858,0.5162168406062949,0.3765031956613831,0.2553636099196191
141,tor_switch,t0,0.2812251656406414,0.422973430798048,0.1763909563811785,0.6659471677817036,0.9388216616088774,0.6974481774560279,0.6777160109862497,0.0962296692437998,0.9290154756277128,0.1645772114434992,0.6401067565796023,0.246499444767121,0.8650655819574752,0.025587874803874,0.7256545302786045,0.5094339300364948,0.3349515260229311,0.3722792098407156,0.2172467001860457,0.8396137538974211,0.7264223038921676,0.4187509099324586,0.6372630729716215,0.7078725627275654,0.9662611911206928,0.5560260962548671,0.3117512214537111,0.4936251484763538,0.4363005896855907
169,cluster_switch,t0,0.9820479145053878,0.4029507983975056,0.6679155167903692,0.7342489362390343,0.986836767257942,0.6705543401091096,0.983817128048699,0.8561269733542485,0.2041437472154003,0.6053884067647184,0.4024127845746197,0.6207856173205494,0.4093343954214814,0.7784320888051355,0.5818368261198343,0.375437657854785,0.21687654422189,0.8257846513408544,0.0417135997074969,0.8671152133362323,0.7066429180013136,0.3152425923878591,0.8064993322753401,0.8993603349659514,0.6986168942615844,0.7504797096893929,0.3116590019879164,0.8186504436337816,0.0434370141554831
169,tor_switch,t0,0.7721054354459176,0.2245801099292181,0.6676730243012534,0.8093888549308701,0.8540999136731535,0.6681297832670977,0.3711408968596297,0.4715485582709598,0.9845753756149718,0.4928234787134428,0.4656548832197504,0.5113469465195524,0.0496322704770285,0.0510445356750729,0.1672910029237057,0.2333120579624282,0.6377647193410614,0.2337904071526422,0.4169477304215102,0.2323330458879552,0.8904393583875017,0.8042327603688961,0.3612540640350898,0.150905899435927,0.2731022214431924,0.3729731195125125,0.9501928875389544,0.4367647148581619,0.635741945473076
169,tor_switch,t0,0.1288427895481546,0.3636513038521117,0.9691007602039076,0.3520957833133568,0.269382452119057,0.4153533597513479,0.1699484926552255,0.7886928274224612,0.8532489039176054,0.6000399585864865,0.7640156720785375,0.7575330278461198,0.0888817672943618,0.4966318782526853,0.4600470575510804,0.4226834688313514,0.4909753798119247,0.7506481467910638,0.295000989575525,0.1383038521330848,0.3733445328684426,0.9802902112237414,0.1771560851705766,0.8486331528832113,0.2047618819324568,0.3670152074565342,0.4022622140596603,0.5568694836127565,0.8901212088403406
169,cluster_switch,t1,0.1519346029730959,0.134603908286166,0.5254002690266804,0.7078448602125926,0.2912397520304648,0.254300824124517,0.4840398746845794,0.5495024257655283,0.2937277291888115,0.3103150215054583,0.3521738017624246,0.6132047788327325,0.2481123226798083,0.1606626405875333,0.5940440531641185,0.1247179368171023,0.1648974588240873,0.0684122668292447,0.2283516304954439,0.037959788021831,0.6975074038977893,0.917914200591747,0.2984883617545567,0.928624288756212,0.429292900248163,0.3067322268704101,0.2026565974482626,0.8045031063373405,0.9902365921940632
169,cluster_switch,t1,0.2234302045185947,0.23128174930951,0.3032481143940069,0.8330090449399158,0.8205593252545984,0.4310000786529199,0.8617629105479974,0.8417102123078343,0.4033948211689546,0.9219105222694096,0.8946623730104935,0.2738517304955437,0.7298237812138476,0.3893439132532361,0.3396776028147039,0.5914849008081525,0.0895891899063404,0.5966983772483038,0.612591616503446,0.1803478643061494,0.4706324364089456,0.7957406357425355,0.3620045023124209,0.62437281142201,0.062935409293523,0.4284526478982704,0.9080777978228968,0.8787608207563344,0.5088322792905117
