IncidentId,EntityType,Tier,BadOSVersion_pers_1h,CPVPolicyFailure_pers_1h,DupManagementIP_pers_1h,GraphMissingMgmt_mv,HighInterfaceUtilT0T2_mv,HighInterfaceUtilT3WAN_mv,IBLinkErrorRecovery_pers_1h,IfOperStatus_pers_1h,InterfaceDownDuration_mv,LineCardDown_mv,MgmtInterfaceFlaps_mv,NGSDuplicateStaticIP_mv,NetscanPayloadPathsMultiple_pers_1h,PhynetInterfaceErrorsCountThreshold_mv,PhynetPktDiscards_mv,SONiCSNMPHighCPU_mv,ServerTorPktDiscards_mv,SnmpLoopbackReachability_pers_1h,SpanTreeErrors_mv,TempSNMP_pers_1h,TooManyT1sDown_mv,VoltageError_pers_1h
237,tor_switch,t0,0.8818192141013099,0.1827671209771549,0.7910557565272978,0.0338845434277375,0.1367059593433094,0.7146959395814585,0.2726378076702266,0.333377655347245,0.9306214709294868,0.4500255448010192,0.410724857479975,0.1453757240760368,0.3789650435856143,0.6859016816099501,0.9431709977597764,0.9554053161533256,0.7679865483912732,0.6136288264833231,0.1070073720285764,0.296927295929221,0.8943898715424039,0.163649344234075
237,cluster_switch,t1,0.5111714300758674,0.2933102310977603,0.7328555600329142,0.7411254833342256,0.5810280212462627,0.8027095949859748,0.6455602751151065,0.1809597290019196,0.9150780569172232,0.2902067865675735,0.9470503369953914,0.7620385878793963,0.3930190955743109,0.9968503867184474,0.2791021783881383,0.708718415324572,0.7852827152053217,0.2320166859097316,0.8292497847569595,0.3766124261353031,0.3475819138254492,0.5073448981742222
237,switch,t0,0.8118875752824347,0.0767686607664758,0.6712501992413268,0.007618858556624,0.2029690327680763,0.4536004662159347,0.3506762169061945,0.2059130445773062,0.5148735484590241,0.5995613175755344,0.6318969757550466,0.4088320858579386,0.1017932247925152,0.2839980599335074,0.6043979058221705,0.9720167289632514,0.5392151422636962,0.1661326985442719,0.8365372378362798,0.5915524224609503,0.1653409928232923,0.7997176548623086
155,switch,t2,0.1397996354687906,0.3604182751802439,0.7948497025031983,0.2034579332485764,0.2760683968949287,0.0566168160517456,0.2035827135055855,0.6574580770251601,0.1206274482747719,0.5064676734367372,0.2740406676899942,0.2003263253150095,0.4843343369950854,0.9022741121883032,0.7624261001110731,0.8533481750374123,0.6794098438853302,0.4126134995610374,0.130330794298313,0.5519462656386143,0.0635461113101429,0.9286148342014549
155,tor_switch,t0,0.5834665677893743,0.1509200143223598,0.9226029960365084,0.4341760082004379,0.8902706331137171,0.8135777019350421,0.1910370031758625,0.5280414722612606,0.8052957414903456,0.564141512721526,0.5033454071078018,0.8448204176373102,0.1268497551028766,0.6924941901920495,0.6354527167161734,0.7107971127133627,0.3949836518627073,0.9653407498822564,0.4687511706508283,0.2325152150517645,0.9927504398171048,0.1962535767788394
155,switch,t1,0.1512068742115226,0.7330614751033816,0.6063515712692049,0.1908631389843894,0.4671034174336171,0.4539202808649137,0.8711233104166897,0.0549537406470223,0.9469313713208718,0.9713375927040154,0.3114407315391851,0.2809060434316731,0.0243276454276885,0.1759243402130996,0.698205916068214,0.0274469886348508,0.2735429359738287,0.7432628378053606,0.1282001917556047,0.9073561394354382,0.7437079787226913,0.476294109360482
155,switch,t3,0.9736287473183614,0.9809915052254542,0.8313728439948056,0.6331207446578458,0.3431165472240154,0.2377951759539593,0.6839124184033818,0.0478741389677291,0.9219650963368362,0.3429169239770963,0.6017728623461598,0.6947179113390551,0.2624550113522867,0.0224641820594089,0.0986033489804939,0.5541802486181163,0.8956294797465203,0.0565453639213475,0.5020643859548692,0.2805958425690383,0.9470961070506468,0.0643804687340832
155,cluster_switch,t0,0.9696030473308028,0.2335710995879366,0.4154808614619882,0.611486276424172,0.1078751269639982,0.694512862970972,0.8222579618389017,0.4421439734340084,0.4057950051856008,0.5585434376284765,0.4464787518256548,0.4371355105588209,0.7816088477246632,0.4660173596332919,0.2287732399359516,0.2179719321524678,0.299643733202441,0.6599839716770642,0.9717590077968488,0.6925624769375442,0.0935289261448376,0.0608672323558117
155,cluster_switch,t0,0.3696690818208586,0.1530733716910772,0.0433089926533446,0.4461930029117137,0.6739137680536754,0.6289043282433024,0.2607544356673389,0.4584947831619899,0.6685564612165477,0.1825769842595114,0.99302215939037,0.6201202647637231,0.4314756447094361,0.0323053403551438,0.8669875939556236,0.5305764890332836,0.1047113781182981,0.6743984916324143,0.1695689103418988,0.6194857456100767,0.4629946386466823,0.1094069975130491
155,tor_switch,t0,0.9109721824599512,0.6923413273639689,0.2332860651341199,0.0379820778343875,0.2374679253172816,0.423590262620539,0.3092580400536382,0.5116719554904483,0.3907953922108693,0.397431897812432,0.3257153898325768,0.06579930144928,0.0002171897173814,0.7565897203434172,0.2637547136401251,0.7970244561641447,0.4560901375504443,0.3376671573405981,0.6299566030958224,0.8993193260136717,0.9546077523180172,0.393882925359548
141,tor_switch,t0,0.1701975255995262,0.754095902279401,0.5514119237242974,0.5611365963230945,0.2273526609369367,0.6656877253728967,0.7129488080759464,0.960016194713779,0.0810753994706791,0.1711854914919166,0.1287537206630761,0.0185188287895308,0.3060799169948678,0.6434172686274764,0.5806592422226844,0.882054090731226,0.290466006433571,0.8584761813939371,0.0299480874848457,0.9918016044561442,0.9933330002383218,0.6740367599472346
141,cluster_switch,t0,0.0191007162909946,0.8350954002441664,0.6763863804207348,0.5229967523799519,0.3670752405547435,0.0205263750200462,0.3579797426975819,0.7768997896653117,0.5247650094492584,0.5966947231352064,0.7116242966628226,0.1793115320205383,0.5344427833707791,0.3211758737279802,0.3740675822414534,0.8770307126845429,0.0705923427182625,0.6306159793165325,0.9531753002682716,0.2981880004375468,0.3486222486666437,0.1444686490854059
141,tor_switch,t0,0.7077877734906277,0.7605134799406632,0.7419183164376091,0.4359288850343686,0.3651269357463459,0.5279159738298085,0.057507705554901,0.2872159409545413,0.857465808986607,0.3072700064957602,0.434272155524379,0.1921595826237647,0.4210383732806086,0.1459918757413486,0.6939706303417444,0.8866313548509557,0.9688341767872392,0.6832785264060287,0.2549016553601273,0.0881030373615452,0.9040074830742038,0.3419834316725652
141,switch,t1,0.26685904656247,0.7441267876644665,0.7417636237963612,0.9636080243600544,0.3992722839002511,0.3515186502158633,0.5146878384471688,0.505054124064729,0.3369094743688763,0.1291901782576887,0.7377914529051898,0.9280333583867224,0.2834312098673137,0.5263216830724817,0.1966106981166551,0.3271090741283957,0.6350413129265821,0.9969839626254936,0.3314037744962547,0.4974391524611588,0.8245149072971427,0.7561298193146081
141,switch,t1,0.9478401453731372,0.498140388100327,0.5823855013225544,0.3100746475387906,0.2973917186764644,0.8294135774410354,0.6686495697280194,0.420411100449729,0.6859229786740726,0.8306937162551229,0.7449487562374407,0.2436953320172968,0.7359332986638674,0.3381533404022441,0.0736972525196412,0.1624129689422312,0.5191249535368829,0.1212899806409236,0.3801272435047461,0.0042834120055718,0.6186635609463572,0.9192898155488948
141,tor_switch,t0,0.912241705512325,0.1299541571686929,0.7487392617074441,0.4167561371618112,0.8817588941585384,0.2732413742568623,0.6848629940235219,0.7166874061614432,0.1788008691761314,0.5643118732823874,0.3838671503802824,0.5196001325053772,0.4076098026026968,0.1451735034822566,0.5056949566674115,0.9299879512900768,0.2878012210415398,0.0594386568281233,0.0079847798951518,0.6248272533236493,0.5372860835280291,0.3830784109110801
141,tor_switch,t0,0.2290301018870327,0.5474128332071437,0.4900294933141995,0.0812488710373673,0.4161334926325363,0.4844964388183714,0.0895179379750301,0.901494483058464,0.861166671873269,0.8405248885564212,0.133235199068773,0.3400054886591622,0.0541035007894767,0.7038049072129594,0.2114225118022024,0.9396735480372446,0.4957176565901977,0.2647028381138352,0.0042015299466272,0.4234921989622753,0.1850518692381453,0.6437433413372317
141,cluster_switch,t1,0.6720162216725349,0.2865337791861064,0.2117436951496268,0.7804951609242882,0.8986899469602309,0.7683498412205386,0.349700793856789,0.5341181540079938,0.6046654712774664,0.8944562235577477,0.403479002257321,0.0345973932280999,0.9354631916755194,0.8848359091277225,0.2750729494503627,0.6598239092314858,0.1735642135499648,0.3282505365271775,0.8742883666556703,0.5207381069874514,0.0466226095080907,0.945662844729704
141,tor_switch,t0,0.1050319385258836,0.8650655819574752,0.9721508397791492,0.955706935750303,0.2798489856699888,0.8305334667764697,0.5787353672009273,0.9290154756277128,0.3932159476121777,0.5197065360868994,0.725279389332074,0.6896858941528513,0.3427436149833424,0.1134233321662282,0.7989860791677581,0.5560260962548671,0.1853829875668354,0.3781649236149148,0.929189420127542,0.6974481774560279,0.2936227408189696,0.1199987767939142
169,cluster_switch,t0,0.375616208358984,0.4093343954214814,0.3864691003263285,0.9547025031664828,0.9735966970065102,0.8225180878477455,0.1383647219298922,0.2041437472154003,0.3151276021701528,0.2913428624416754,0.5893861495453095,0.4958980475192425,0.1143839824395499,0.837698127197466,0.9167236730114388,0.7504797096893929,0.8286963793237183,0.3784578874196254,0.4409500461614932,0.6705543401091096,0.5515615190597002,0.2097741843495134
169,tor_switch,t0,0.1795700443546338,0.0496322704770285,0.4973421840460862,0.4488703474899629,0.6733389439346755,0.2250384925715477,0.7962881330473656,0.9845753756149718,0.8951106054732517,0.5417047224687124,0.0032627633204816,0.6744054130616468,0.2409850869718975,0.5476767671770317,0.1319210785734009,0.3729731195125125,0.2310478305041264,0.0495096052624024,0.1590386146253347,0.6681297832670977,0.6859999672956194,0.0995675620699384
169,tor_switch,t0,0.2103846923443978,0.0888817672943618,0.9437288737607348,0.9189910293617298,0.8261379537339175,0.2319155230039451,0.0414158981034981,0.8532489039176054,0.7679405147000862,0.0814503372536015,0.2531049371098636,0.8664063892838335,0.2264642742752161,0.3263322291642145,0.728823251886292,0.3670152074565342,0.3814116047655213,0.5626134317122088,0.9241778978389606,0.4153533597513479,0.6109509108060412,0.7081199725357491
169,cluster_switch,t1,0.98552721129096,0.2481123226798083,0.2810496124427252,0.7297189045334143,0.8419449279127508,0.996413204950422,0.0592185495342388,0.2937277291888115,0.9920337195117116,0.6262582819726458,0.0844085348794047,0.960353469693046,0.7126372000291433,0.4157455171432325,0.9467534175985838,0.3067322268704101,0.7767764616312132,0.4838039281783117,0.1610090894140675,0.254300824124517,0.3492105260773068,0.3349297137572625
169,cluster_switch,t1,0.1635717460089185,0.7298237812138476,0.1705072505278653,0.4629771121585437,0.6647960533591802,0.9143289378868168,0.0721335006940624,0.4033948211689546,0.9096824524491748,0.0197065972706179,0.5201395884857316,0.4867414645561494,0.6095062571968296,0.8276109081955995,0.1058132002877444,0.4284526478982704,0.3232165184835441,0.0901165915291384,0.1273623855274872,0.4310000786529199,0.6512008904229946,0.4941883868689034
