IncidentId,EntityType,Tier,GraphMissingUplink_mv,PhynetFCSErrors_mv,TacacsUnreachable_mv,ISISDown_mv,SSHReachability_pers_1h,Tier1TrafficOutlier_pers_1h,QCHardwareDrops_pers_1h,CPVPolicyFailure_pers_1h,BGPHoldTimer_mv,VoltageError_pers_1h,ProcessShutdown_pers_1h,BadOSVersion_pers_1h,DeviceReload_pers_1h,TempSNMP_pers_1h,PhynetInterfaceErrorsCountThreshold_pers_1h,IBUFMTimeDifference_pers_1h,FabricDegraded_mv,PingmeshPktLoss_pers_1h,SONiCSNMPHighMemory_mv,BGPFlap_pers_1h,SoftwareErrors_mv,ISISDown_pers_1h
237,switch,t0,0.2089819883990236,0.7370539749242564,0.2203438577954405,0.7662097609278585,0.8923022611669356,0.7083595927846541,0.0680631289614563,0.0767686607664758,0.7161614228127778,0.7997176548623086,0.4687157891270017,0.8118875752824347,0.5641987884681925,0.5915524224609503,0.8738028850708215,0.7483334196412537,0.4582198950952266,0.3298217156829509,0.6282206611271942,0.4219113875211051,0.1265874905590048,0.4645923889072737
155,switch,t2,0.653022993022883,0.200867937846161,0.3669482221039766,0.7318941593638919,0.066198074143166,0.6599614158400201,0.6056712441072802,0.3604182751802439,0.1720661887633292,0.9286148342014549,0.0328701702803341,0.1397996354687906,0.3306486221662106,0.5519462656386143,0.8894264525444888,0.4876709409212193,0.2302700121340758,0.128523210713112,0.859358815114607,0.7869468344534423,0.0036664371586099,0.7933203296486817
155,tor_switch,t0,0.9536722376779976,0.5453350691040532,0.1825736046567606,0.622506458825855,0.2843687435561423,0.6818500918853773,0.6079399380495152,0.1509200143223598,0.996009621728832,0.1962535767788394,0.5746867855307839,0.5834665677893743,0.9400523612346384,0.2325152150517645,0.3252358782295997,0.9784618640108728,0.2739722541882426,0.1851347820230798,0.4419518225057809,0.0865420318524875,0.7461243813088894,0.7529847678528641
155,switch,t1,0.3622410220786595,0.9194794681404403,0.3699645304795008,0.5071031382207528,0.6069505656196479,0.5933830938820499,0.127998762766346,0.7330614751033816,0.5398079049749526,0.476294109360482,0.4417398792199745,0.1512068742115226,0.3621427856673745,0.9073561394354382,0.5913975061193081,0.0357112657315779,0.6104425747266036,0.3140304815043703,0.3704063273499443,0.7796053770040475,0.7538169700874968,0.8949193184342643
155,switch,t3,0.6409853809950243,0.2983586985544403,0.5133288495084344,0.0880057164114205,0.3374460256442307,0.5243101794296843,0.5756539207920602,0.9809915052254542,0.3506234582905138,0.0643804687340832,0.4322686729649659,0.9736287473183614,0.6464783839173383,0.2805958425690383,0.930057002528363,0.3888210043633276,0.9271220308726618,0.7639734574310425,0.2666457989849633,0.8248036672262344,0.4605686668728566,0.4574845119892795
155,cluster_switch,t0,0.3913804679804653,0.9191945567204836,0.2078466817635621,0.2793118350357054,0.5764619967062653,0.1444937722937658,0.6528265294618313,0.2335710995879366,0.4704742576417487,0.0608672323558117,0.5998497010695226,0.9696030473308028,0.9473766067598616,0.6925624769375442,0.0021316126306611,0.0289689996337685,0.5627277959331175,0.9682967979330896,0.0193982855072338,0.4319880553970987,0.8737359912552356,0.4978351376898512
155,cluster_switch,t0,0.6767493469418508,0.9144943828744264,0.8797076478761405,0.8990580079517894,0.418120461868415,0.1015410578953549,0.426538039946095,0.1530733716910772,0.5010404983902201,0.1094069975130491,0.7222838196696614,0.3696690818208586,0.3331748451485531,0.6194857456100767,0.6299742312283536,0.6346204386494001,0.2853113307920499,0.4153499513501065,0.1792964192240934,0.5956472026340113,0.1025394457929795,0.5403062645135339
155,tor_switch,t0,0.4653608823841051,0.2541761121585083,0.0214960404591895,0.5370301954614972,0.8317510878947442,0.7995341530861498,0.8594143183915266,0.6923413273639689,0.5433587450479096,0.393882925359548,0.0250296515711236,0.9109721824599512,0.1077317517086436,0.8993193260136717,0.7688312690024282,0.921849634025596,0.003762604632496,0.7750496588666426,0.2106619768109313,0.9431132455479162,0.1527592285319043,0.2399120071121184
141,tor_switch,t0,0.6994904442390565,0.7226831134411199,0.597768503231388,0.7821949415867635,0.9417135556267276,0.5115052627006832,0.3808359388969475,0.754095902279401,0.1347698227413353,0.6740367599472346,0.1178901842446259,0.1701975255995262,0.6917813177201343,0.9918016044561442,0.644511334735215,0.994349579004018,0.6703561476091809,0.9040879280831052,0.4054566077472241,0.9298535140353724,0.6668688708758594,0.4099197519425533
141,cluster_switch,t0,0.230445448857553,0.6220385347583769,0.1185316305681556,0.5777971882962973,0.145705146338645,0.6633192519915223,0.408865621095708,0.8350954002441664,0.875243537625153,0.1444686490854059,0.2152852582262707,0.0191007162909946,0.533312258315446,0.2981880004375468,0.7504436653175732,0.4268296022345496,0.4405755788559452,0.7458408504956672,0.7246239574137078,0.8798618676568374,0.9254407883549152,0.0407289143024184
141,tor_switch,t0,0.9396581652774296,0.5392259309339297,0.6455589089349566,0.1429811965433424,0.5308478246217655,0.7186468452191164,0.1724176865631543,0.7605134799406632,0.0004627293359964,0.3419834316725652,0.4698575355315911,0.7077877734906277,0.3173167340350206,0.0881030373615452,0.3510307965275994,0.9197742233970184,0.7525603066789811,0.767361263933885,0.2876709570116267,0.6597768208229572,0.6636130772478287,0.5362595394223924
141,switch,t1,0.3538962748490502,0.563924632139577,0.8228109767378069,0.3994747793171587,0.5744907179538878,0.8573357592109258,0.3651362660393724,0.7441267876644665,0.1391111569255184,0.7561298193146081,0.3037518198311669,0.26685904656247,0.943629417712074,0.4974391524611588,0.7469104650961098,0.8246486388296604,0.3717814277908581,0.3916982752875626,0.6606763552230095,0.202729877788334,0.2578275268226623,0.0184424511259029
141,switch,t1,0.5353252948255177,0.7239919648834805,0.3353574363141685,0.42887543670949,0.8215208381905984,0.1214894984564884,0.2168999708138872,0.498140388100327,0.1732887458865643,0.9192898155488948,0.6141413810186377,0.9478401453731372,0.2651491739175059,0.0042834120055718,0.5629442029397258,0.0895876734912446,0.9643550911559648,0.518544217067105,0.0396846447191842,0.9153585184270624,0.4198829609625727,0.0971504271375869
141,tor_switch,t0,0.292975816545397,0.496900289615625,0.9132321642939056,0.0500437346970716,0.2574581702700478,0.209272790902719,0.238474793019033,0.1299541571686929,0.3310090368871348,0.3830784109110801,0.4789154042875267,0.912241705512325,0.2927464946262853,0.6248272533236493,0.4981263751441722,0.9557290033934938,0.0666449525677201,0.161524629890316,0.8637673679936092,0.5029888502495772,0.9306558437494652,0.2587162749383098
141,tor_switch,t0,0.196381498944698,0.2404632260662672,0.7211877489568376,0.9262854047583584,0.4296311620076852,0.4562784320029316,0.8155640874717468,0.5474128332071437,0.5288232553509928,0.6437433413372317,0.0165229424627725,0.2290301018870327,0.0853319212368131,0.4234921989622753,0.5606708416029317,0.0305509554960025,0.7237638914866368,0.5325713270966276,0.8443142462732108,0.2008745964335592,0.3589203291253064,0.0753337028550854
141,cluster_switch,t1,0.4115213235773994,0.5592478506168277,0.0991114047516363,0.2318533121983227,0.7499589516479839,0.3940769963462106,0.838650599213598,0.2865337791861064,0.1071857266970213,0.945662844729704,0.4893847521410454,0.6720162216725349,0.2313127839423573,0.5207381069874514,0.2432549293730084,0.3178367433185871,0.9672962680189432,0.2542483512907344,0.8985201456684115,0.83708164101394,0.0906666172118487,0.9519754139830048
141,tor_switch,t0,0.0560042343903256,0.0527061827313185,0.2020141439979972,0.1904493803620737,0.7264223038921676,0.314077719980153,0.0929655197467199,0.8650655819574752,0.7078725627275654,0.1199987767939142,0.5146171175767614,0.1050319385258836,0.5618142557264725,0.6974481774560279,0.691230217222274,0.5628602884290224,0.3162308905537919,0.9095462687549536,0.9921054242947098,0.7831082961002953,0.2629924057571222,0.2026429204032442
169,cluster_switch,t0,0.3620107794528241,0.0209805528157914,0.435179179958434,0.005232974038406,0.7066429180013136,0.127741980772754,0.1332441189973887,0.4093343954214814,0.8993603349659514,0.2097741843495134,0.511999903061255,0.375616208358984,0.7146340625127977,0.6705543401091096,0.9659207714900188,0.7506405342861842,0.8457409505939825,0.3185711682592729,0.5409815687142766,0.3596231243568322,0.0180948609574476,0.8544211983422707
169,tor_switch,t0,0.0559512975322697,0.8171032893364156,0.2537011205501078,0.8859465449168975,0.8904393583875017,0.6653774624372236,0.7839343188983939,0.0496322704770285,0.150905899435927,0.0995675620699384,0.0395848018502724,0.1795700443546338,0.1675897237527367,0.6681297832670977,0.8020900950022145,0.339061414652778,0.564862649287652,0.752775323833575,0.649910139341591,0.1444283863117998,0.1208974100654484,0.3434653948699661
169,tor_switch,t0,0.8410765597819791,0.685635134945641,0.2211048475270848,0.8988424554113567,0.3733445328684426,0.2667086260366761,0.8825280945090866,0.0888817672943618,0.8486331528832113,0.7081199725357491,0.6195317845758347,0.2103846923443978,0.366054606054971,0.4153533597513479,0.0332146034448209,0.6159533816502815,0.0862392847994913,0.9514157950693736,0.3567247489062169,0.76620383654731,0.0882214994569841,0.0853517235917391
169,cluster_switch,t1,0.5515070618958525,0.833146238485879,0.1448006574797483,0.7540090059243044,0.6975074038977893,0.994769389275054,0.6745097807468771,0.2481123226798083,0.928624288756212,0.3349297137572625,0.1725620169632237,0.98552721129096,0.2264914374086216,0.254300824124517,0.7541057439720686,0.0725268556312488,0.8826985844048143,0.5357931749446706,0.824350343123999,0.0533770040349627,0.2309474643782444,0.8266162980021402
169,cluster_switch,t1,0.1672759941166379,0.2336072311406998,0.7172842571918936,0.1877658832643548,0.4706324364089456,0.3718768781978636,0.5854790292201659,0.7298237812138476,0.62437281142201,0.4941883868689034,0.4321581815542838,0.1635717460089185,0.4819296028052041,0.4310000786529199,0.1360100264795959,0.4286087047744018,0.4425685483080926,0.3849684802485378,0.1352610524274026,0.1423547990562083,0.0589532724088303,0.5704074473497572
