IncidentId,EntityType,Tier,HAIneligible_pers_1h,TemperatureErrors_mv,ISISDown_mv,BGPHoldTimer_pers_1h,SoftwareErrorsSev2_mv,JuniperSSGStateChange_mv,DefaultRouteMismatch_mv,HSRPStateChange_pers_1h,InterfaceUnsecured_pers_1h,VoltageError_pers_1h,SoftwareErrors_mv,MaxprefixExceeded_mv,IBUFMTimeDifference_mv,VoltageError_mv,DeviceDown_pers_1h,BadOSVersion_pers_1h,IBLinkErrorRecovery_mv,BGPHoldTimer_mv,PhynetInterfaceErrorsCountThreshold_pers_1h,PhynetFCSErrors_mv,PfcPauseFrames_mv,MultipleReboot_mv,ProcessShutdown_mv,VRRPStateChange_pers_1h,HardwareErrors_pers_1h,PhynetPktDiscards_pers_1h,FanFailure_mv,Hw3Drop_pers_1h,NetscanLinksMultiple_pers_1h
237,switch,t2,0.0658582230998204,0.0835696076750586,0.966717902088056,0.1637991558609611,0.168160017060468,0.1123131254939444,0.7720601787868772,0.0034878756353349,0.2550791337760222,0.1393847065011152,0.2259594136720751,0.7233447440507504,0.141066436876207,0.5196475280846171,0.1669050888254027,0.3796795381979031,0.9580426760933798,0.3355506219936538,0.1461503391894725,0.554822504703307,0.973363462629796,0.2640187208619681,0.3652212537134118,0.1905308705171051,0.009362705068546,0.0155129881893969,0.2935630121345567,0.1794809885522046,0.9911251579819856
237,switch,t3,0.8740633019859213,0.1533551959594676,0.6876504041281196,0.1446538971775257,0.949679686505896,0.0318487686062816,0.1405484489372735,0.8782577169957422,0.7741505564543822,0.1148377763428373,0.8597090136067895,0.1625813584992651,0.9771162960430332,0.2648934505292903,0.7411735266016869,0.8080257117290834,0.8641550545017279,0.7714866343943451,0.0320209520652642,0.0827769117435397,0.8729069805199313,0.6205533538990193,0.5501745933987606,0.4985872273097963,0.5656367728800676,0.7642092845238582,0.2024011792655677,0.9405197980633228,0.0807274586127996
237,switch,t1,0.0934285938757502,0.754564050396994,0.5613216111154228,0.0675669560570028,0.701073831858865,0.071354443448538,0.5825801680122947,0.3364398190980735,0.4981087855371496,0.0875128904561314,0.3939916512365143,0.2041608479024976,0.229142614607763,0.758652845761999,0.0883268077738831,0.7872086904802774,0.1371776235826319,0.1778883181675227,0.8645236599541841,0.9573901635284804,0.9498379109670836,0.7573203636994419,0.2985330142686576,0.6595617794824757,0.9576777414894364,0.7758287944661625,0.4945539517396586,0.7349499519954517,0.3242720240557782
237,tor_switch,t0,0.0930421716756734,0.9274760017184698,0.2773148595241445,0.1043972631022187,0.7564130317552857,0.6795678781218334,0.9456209522756162,0.1766837236425378,0.7122937476980169,0.163649344234075,0.3357931527858186,0.3461583866942347,0.9275075747687213,0.4204008336697443,0.0477466183793924,0.8818192141013099,0.9640955673857676,0.7870436935049133,0.949882673800554,0.647873778350237,0.540190241062673,0.1317993259209577,0.6604196407236217,0.8571470806659481,0.124622734463432,0.8839858741746887,0.0686780942048433,0.6681633353783953,0.3628244484913856
237,cluster_switch,t1,0.0551621169745092,0.9070262702134012,0.9272609221310728,0.1811012116739909,0.181253077616785,0.1823337040616837,0.2559140017322805,0.0352393788125517,0.6492105316300534,0.5073448981742222,0.6663041897157819,0.19246400718298,0.5136670310925436,0.8996306142186823,0.8286068002750868,0.5111714300758674,0.2481473522508912,0.504392729953744,0.9603326967912592,0.1686511674806703,0.1379294747686309,0.7594269032846354,0.7964234576261462,0.1345236350472399,0.6209974350210353,0.5491719671064331,0.7266026995134157,0.9512674827041716,0.1764504916735385
237,switch,t0,0.7996848759165353,0.1540837206411901,0.7662097609278585,0.2576078168018401,0.7880675471770656,0.9454583298846744,0.6540039611867318,0.361953456771934,0.1590595242427759,0.7997176548623086,0.1265874905590048,0.4235144883264727,0.9479787411406214,0.064217583832939,0.1044098219546161,0.8118875752824347,0.8692311846394489,0.7161614228127778,0.8738028850708215,0.7370539749242564,0.4819969007349667,0.7302212092313978,0.8976364755396593,0.2159579100258575,0.918130273603151,0.5005972953669272,0.6574784320633849,0.4267676844993313,0.7321909443069347
155,switch,t2,0.0505704479630539,0.2589631583919849,0.7318941593638919,0.8526034441467055,0.4514856091341366,0.7776389352951187,0.0486308192487627,0.0170423816721201,0.3234722213175733,0.9286148342014549,0.0036664371586099,0.8265739595312166,0.6951325657311966,0.328632467111608,0.8338300383788838,0.1397996354687906,0.8575384842344025,0.1720661887633292,0.8894264525444888,0.200867937846161,0.7384094978058448,0.8939429849526762,0.9398204896710356,0.9379887826709108,0.5934308988212954,0.6350514250169621,0.7974611220823029,0.1297916679593019,0.0856093930111933
155,tor_switch,t0,0.9577292450723488,0.6016178589896731,0.622506458825855,0.5810777087498447,0.478880286040809,0.6758434174225333,0.3735608912463308,0.8767230476483456,0.3043692180762006,0.1962535767788394,0.7461243813088894,0.7937804379413622,0.7557151980699269,0.0035441653952972,0.1802923481045144,0.5834665677893743,0.442311187495887,0.996009621728832,0.3252358782295997,0.5453350691040532,0.9956522667508276,0.8963742168400357,0.5425463647306721,0.1984425985247846,0.1146319797897327,0.0354032469304902,0.9607381338886934,0.6003596171243859,0.1721175711041618
155,switch,t1,0.7110475901700742,0.3162136668646217,0.5071031382207528,0.7902305276576598,0.2541846659110218,0.793842338628789,0.3254792852862157,0.8478250182224291,0.8855818712907053,0.476294109360482,0.7538169700874968,0.900537999898772,0.0263105955234441,0.6476329571099337,0.5730304097972917,0.1512068742115226,0.5590954594265363,0.5398079049749526,0.5913975061193081,0.9194794681404403,0.7930664375237891,0.5132154141593632,0.5397133124558781,0.0326447528682215,0.1154343169060441,0.3529969782456267,0.9119768277467388,0.0134730675431492,0.8219805681554677
155,switch,t3,0.6164142032386488,0.6142686544199244,0.0880057164114205,0.4552659612383175,0.0550928272495784,0.0671220967667343,0.9379480723584408,0.4752584107156077,0.3880884703796523,0.0643804687340832,0.4605686668728566,0.1781226219715679,0.8523475961390087,0.7748085557677911,0.5256380546974103,0.9736287473183614,0.8971196247262025,0.3506234582905138,0.930057002528363,0.2983586985544403,0.8553136108420212,0.1188909825915017,0.9290932577735684,0.8484082239024613,0.0581571582677424,0.5558662922225576,0.627048158854109,0.985915092044714,0.0686762260573126
155,cluster_switch,t0,0.981309289219288,0.9885967484127514,0.2793118350357054,0.4536925612001664,0.7118001029536967,0.2955966821340103,0.9688777769155796,0.0590584771451571,0.8023759036736162,0.0608672323558117,0.8737359912552356,0.7668197956899238,0.8430433416368966,0.9399667770374224,0.1431554385006509,0.9696030473308028,0.8017475836852801,0.4704742576417487,0.0021316126306611,0.9191945567204836,0.1269378669692651,0.3236677906072615,0.8878928397598544,0.7566719135834712,0.6455143657707993,0.3239672165984749,0.3865523970409553,0.8573052177640489,0.6977937053194835
155,cluster_switch,t0,0.5498351946853753,0.0379244181864512,0.8990580079517894,0.8898724804319367,0.8307999180313055,0.3351603508616491,0.798974055445006,0.9841317094486548,0.8217692616900707,0.1094069975130491,0.1025394457929795,0.2375780784489908,0.9467437859849054,0.572118913195131,0.0292381206264709,0.3696690818208586,0.0579674531435115,0.5010404983902201,0.6299742312283536,0.9144943828744264,0.7261725553214362,0.1379407606285835,0.549006149525262,0.0014977491223278,0.2676868431109642,0.6546270201100833,0.2609248584261322,0.2554594054088532,0.9372138113119036
155,tor_switch,t0,0.4152476764193452,0.3410213168572217,0.5370301954614972,0.1026937572558741,0.0693042238930254,0.0477225225898397,0.070209502232087,0.9841707726542068,0.5611810615899564,0.393882925359548,0.1527592285319043,0.6600599433566136,0.5891275334994339,0.0280212868766571,0.0120763080318899,0.9109721824599512,0.7974484327517832,0.5433587450479096,0.7688312690024282,0.2541761121585083,0.1612500137478262,0.2464870065160617,0.4792632121988658,0.8934575228438473,0.6225151386861875,0.0671131856170818,0.2430418364994846,0.8386142234804458,0.153770157652181
141,tor_switch,t0,0.7933951922190594,0.9030181803620312,0.7821949415867635,0.150720528008754,0.2472306556923051,0.7552179684268963,0.9588096783606602,0.2010985762855511,0.2120129533254602,0.6740367599472346,0.6668688708758594,0.2496790758308038,0.5364321774307574,0.53978170300535,0.7276503873558241,0.1701975255995262,0.9891971223424476,0.1347698227413353,0.644511334735215,0.7226831134411199,0.9774722409593374,0.600461948757396,0.4723099570808745,0.3390593932000364,0.282695703500574,0.7053026459362797,0.8761403798690294,0.6367702791367302,0.5923471641217406
141,cluster_switch,t0,0.5347876017185289,0.8106724158421313,0.5777971882962973,0.8085018553715654,0.8405555109625427,0.9861338203805312,0.4621576722736739,0.0885220570993023,0.2203668415956412,0.1444686490854059,0.9254407883549152,0.6123962032381879,0.7122359968364258,0.0252969449185763,0.1121340656970086,0.0191007162909946,0.936349041965333,0.875243537625153,0.7504436653175732,0.6220385347583769,0.2929207135909473,0.2380118395854901,0.7454782600688514,0.2803795408254274,0.501298870742914,0.2697262213510993,0.986382651202276,0.7904194371596819,0.162711150723406
141,tor_switch,t0,0.6708202474191856,0.459520642329888,0.1429811965433424,0.0332081552158054,0.7695631324766644,0.0988460637426227,0.9745196928318484,0.2479683096282223,0.7942208062999164,0.3419834316725652,0.6636130772478287,0.0314247902247115,0.6779862714888713,0.168212826012869,0.1926558101791706,0.7077877734906277,0.0067304830796606,0.0004627293359964,0.3510307965275994,0.5392259309339297,0.9614951490405704,0.0340212142178646,0.9332050366021746,0.716083212866263,0.7568130629321366,0.73806898241526,0.1221724096819515,0.338829914869809,0.304491509904608
141,switch,t1,0.0178196190415103,0.2928950198837856,0.3994747793171587,0.9360945309031624,0.64376283497137,0.9692873837391264,0.328094849120472,0.1102430326234553,0.4413488576909383,0.7561298193146081,0.2578275268226623,0.1491907004921475,0.5353397088165216,0.3303335818382262,0.1983554704064596,0.26685904656247,0.9606431185104306,0.1391111569255184,0.7469104650961098,0.563924632139577,0.9576560462723684,0.0260215882484763,0.8959117271318835,0.548937012588461,0.8393116467206951,0.2338487633376272,0.6688177664068009,0.3253767302081091,0.2818742708146166
141,switch,t1,0.920223615001546,0.0734630784015961,0.42887543670949,0.7219157560314264,0.9643991900286176,0.2985850082750634,0.7626476993646413,0.1398562549190736,0.2788186744675789,0.9192898155488948,0.4198829609625727,0.1423822721412483,0.9134049802230828,0.935496960318842,0.3749949992923322,0.9478401453731372,0.792245703618234,0.1732887458865643,0.5629442029397258,0.7239919648834805,0.5413542672061473,0.1087686365805432,0.2570604672683579,0.7404178542625705,0.8201673257370468,0.2314409959192364,0.3301909299031379,0.553279290014162,0.1366787013543859
141,tor_switch,t0,0.9745122977800826,0.3334437827130236,0.0500437346970716,0.8828372954832407,0.6139318726781361,0.7815510612318495,0.6337307767669698,0.497465417545333,0.0220361743102379,0.3830784109110801,0.9306558437494652,0.0864472360992532,0.0876056777753702,0.1107758251494066,0.2517342282160727,0.912241705512325,0.2972362458252119,0.3310090368871348,0.4981263751441722,0.496900289615625,0.3854656765811248,0.8043790740394369,0.9817478192458928,0.9491677276642976,0.8321486369676602,0.4598287698070521,0.3058120961287579,0.9793368192915812,0.843086285699246
141,tor_switch,t0,0.2398273667921865,0.99502224584231,0.9262854047583584,0.3953122854308464,0.98753463569931,0.2058899118234591,0.7870830508695265,0.0491471228647472,0.3032578459632292,0.6437433413372317,0.3589203291253064,0.0525485603188738,0.8812354941931908,0.9172457787489592,0.7159924988603709,0.2290301018870327,0.084115249664973,0.5288232553509928,0.5606708416029317,0.2404632260662672,0.5794182963957631,0.1365268594611842,0.2746505463052235,0.879243147052701,0.5794786805441131,0.9415619516876288,0.668335285566798,0.8910781958492342,0.5782817064408341
141,cluster_switch,t1,0.2904740951010153,0.8137417548276608,0.2318533121983227,0.9163491558953284,0.1256990972670356,0.5879340362952117,0.0019110083380937,0.7541402860236458,0.1612082418137006,0.945662844729704,0.0906666172118487,0.9107267359630042,0.1617105920038687,0.9861018283647784,0.0214258220727332,0.6720162216725349,0.4368439437355081,0.1071857266970213,0.2432549293730084,0.5592478506168277,0.0224109656073,0.1680592203637669,0.0385151028587266,0.4251069023632827,0.2553636099196191,0.0029651362999604,0.1108505453685777,0.7768653830194578,0.5199154562131081
141,tor_switch,t0,0.0962296692437998,0.1110421300290755,0.1904493803620737,0.8046194399434743,0.790000320560061,0.0719474141838342,0.2812251656406414,0.048577981899762,0.3452580109554612,0.1199987767939142,0.2629924057571222,0.1645772114434992,0.2182354760974765,0.9377512413330612,0.1763909563811785,0.1050319385258836,0.5107079214991437,0.7078725627275654,0.691230217222274,0.0527061827313185,0.8030953826328376,0.8426184405586299,0.4125440150277466,0.1551054005802953,0.4363005896855907,0.4811588717286812,0.9906668961613356,0.560976308308954,0.8873214437730691
169,cluster_switch,t0,0.8561269733542485,0.9325021737894496,0.005232974038406,0.8603257068761747,0.6815331995402826,0.4385121265179936,0.9820479145053878,0.5343914408836963,0.2514625704448953,0.2097741843495134,0.0180948609574476,0.6053884067647184,0.3073597464303329,0.1306925427174432,0.6679155167903692,0.375616208358984,0.7611910908889424,0.8993603349659514,0.9659207714900188,0.0209805528157914,0.1045296023093476,0.2703216155236161,0.6288101121974686,0.2653720595052821,0.0434370141554831,0.8795458564170662,0.251478535345213,0.2102214609056374,0.5472713908979426
169,tor_switch,t0,0.4715485582709598,0.9892741975342472,0.8859465449168975,0.9136619840110668,0.1410928039639218,0.0695911381929778,0.7721054354459176,0.1017298047828507,0.7929064545073509,0.0995675620699384,0.1208974100654484,0.4928234787134428,0.8773153048489964,0.9071633783065634,0.6676730243012534,0.1795700443546338,0.927609950903003,0.150905899435927,0.8020900950022145,0.8171032893364156,0.455200755348255,0.8378568712865276,0.7642950330123378,0.8076968857295295,0.635741945473076,0.9905749642098112,0.1941832559025034,0.1522855691539359,0.7839470960117363
169,tor_switch,t0,0.7886928274224612,0.251897036850417,0.8988424554113567,0.2877987381931464,0.2853144304901278,0.6553470107879277,0.1288427895481546,0.9883943212034848,0.5894464065531249,0.7081199725357491,0.0882214994569841,0.6000399585864865,0.1687133655113162,0.9902568831504605,0.9691007602039076,0.2103846923443978,0.0495292789280077,0.8486331528832113,0.0332146034448209,0.685635134945641,0.4547568257702434,0.126354006892593,0.2949233062540045,0.3451572841492432,0.8901212088403406,0.9789173670386748,0.2442322034996809,0.8540863407965235,0.7134335181620616
169,cluster_switch,t1,0.5495024257655283,0.1294237087478417,0.7540090059243044,0.0420669508647524,0.7447006430668172,0.1578757820716043,0.1519346029730959,0.3379192303739197,0.8552872333954255,0.3349297137572625,0.2309474643782444,0.3103150215054583,0.0233286543616003,0.6706270705107124,0.5254002690266804,0.98552721129096,0.6912822975236119,0.928624288756212,0.7541057439720686,0.833146238485879,0.3500061563000504,0.7627798590963814,0.8251683033155,0.5748674472227676,0.9902365921940632,0.4663685659620715,0.8533632300108928,0.6620120177753047,0.0420403160541047
169,cluster_switch,t1,0.8417102123078343,0.3847452834926946,0.1877658832643548,0.3148688344778813,0.4112866945148287,0.9776081077364714,0.2234302045185947,0.8681666052521207,0.3691117358158492,0.4941883868689034,0.0589532724088303,0.9219105222694096,0.3155009820061284,0.7397249112019152,0.3032481143940069,0.1635717460089185,0.8568498462368349,0.62437281142201,0.1360100264795959,0.2336072311406998,0.6122436587294606,0.2383183013638921,0.6885785442957079,0.2604526651975154,0.5088322792905117,0.7696084208291197,0.4397577610914115,0.491725656715583,0.9479720443160792
