,IncidentId,EntityType,Tier,DiskFailures_mv,GraphMissingUplink_pers_1h,NetscanLinksMultiple_mv,MaxprefixThr_pers_1h,TooManyT1sDown_pers_1h,VRRPStateChange_mv,ProcessShutdown_pers_1h,NGSvsLLDPt1t0_mv,NonProdWithProdTraffic_mv,NGSDuplicateStaticIP_pers_1h,MultipleReboot_mv,NetscanPktLoss_mv,PowerSupplyRedundancy_mv,PowerSupplyDown_pers_1h,SnmpLoopbackReachability_pers_1h,TCAMAboveThr_mv,NetscanPayloadPathsMultiple_mv,IfOperStatus_pers_1h,DupManagementIP_mv,GraphMissingSerialConsole_pers_1h,SONiCSNMPHighMemory_mv,SnmpReachability_mv,IBUFMTimeDifference_pers_1h,PhynetInterfaceErrorsPercentageThreshold_pers_1h,HighInterfaceUtilT3WAN_pers_1h,NoSysLog_pers_1h,FIBErrors_pers_1h,HardwareErrors_pers_1h,SONiCSNMPHighMemory_pers_1h,BgpDelay_mv,ServerTorInterfaceFlaps_mv,PhynetInterfaceErrorsCountThreshold_pers_1h,HighInterfaceLinkUtilization_pers_1h,GraphMissingMgmt_pers_1h,TacacsUnreachable_mv,NetscanPayloadAlertPaths_mv,MaxprefixThr_mv,SpanTreeErrors_pers_1h,DeviceReload_mv,OSPFDown_mv,DupStaticIP_mv,FabricDegraded_mv,BGPHoldTimer_mv,LinkStatus_mv,TooManyT2sDown_pers_1h,CpvBackup_mv,HAIneligible_mv,MemErrors_pers_1h,DeviceDown_mv,NGSvsLLDPt1t0_pers_1h,PhynetInterfaceErrorsPercentageThreshold_mv,DeviceReload_pers_1h,HSRPStateChange_mv,LineCardDown_pers_1h,HAFailover_pers_1h,SpanTreeErrors_mv,IBLinkErrorRecovery_pers_1h,NetscanPayloadAlertPodSetPaths_mv,NGSvsLLDPt1t2_mv,HardwareErrorsSev2_pers_1h,SoftwareErrors_pers_1h,SSHReachability_mv,MgmtInterfaceFlaps_mv,DupManagementIP_pers_1h,SoftwareErrors_mv,Tier1TrafficOutlier_mv,TCAMAboveThr_pers_1h,HighInterfaceUtilT3WAN_mv,TempSNMP_mv,CpvBackup_pers_1h,ExEraseExecutions_mv,PhynetInterfaceErrorsCountThreshold_mv,CPVPolicyFailure_mv,NoSysLog_mv,DuplicateSerialNumber_mv,BGPFlap_pers_1h,SnmpCpu_mv,LinkStatus_pers_1h,TeamdExpired_mv,TooManyT2sDown_mv,TemperatureErrors_pers_1h,ServerTorInterfaceErrorsPercentageThreshold_pers_1h,SystemUsageHigh_pers_1h,SnmpVoltage_pers_1h,InterfaceDownDuration_pers_1h,LdpDown_mv,SystemUsageHigh_mv,ServerTorFCSErrors_mv,IBLinkDown_pers_1h,TORReboot_pers_1h,FabricDegraded_pers_1h,CpuSyslogErrors_mv,SnmpReachability_pers_1h,BgpDelay_pers_1h,NetscanPayloadPodSetPaths_mv,HSRPStateChange_pers_1h,PhynetFCSErrors_mv,OSPFDown_pers_1h,SyslogOutliers_mv,HardwareErrorsSev2_mv,GraphMissingMgmt_mv,HighInterfaceUtilT0T2_pers_1h,NGSvsLLDPt1t2_pers_1h,TooManyT1sDown_mv,VoltageError_mv,PowerSupplyRedundancy_pers_1h,BGPHoldTimer_pers_1h,PhynetPktDiscards_pers_1h
10,169,cluster_switch,t0,0.1889923136297721,0.7307768205839661,0.3515574293914486,0.4093873120817219,0.7523483676305827,0.6194796959864014,0.1725620169632237,0.7799430716654905,0.2334626985848414,0.8249694318531553,0.7627798590963814,0.123317874716436,0.6919023796420942,0.5224177856862421,0.4838039281783117,0.5088296470547131,0.5940440531641185,0.2937277291888115,0.4584069261612029,0.2802856448951595,0.824350343123999,0.4534851068399282,0.0725268556312488,0.2286511647984012,0.0248602426718617,0.6795749218307464,0.7029336796169575,0.9902365921940632,0.3571641572496317,0.4624624520227275,0.7881232389815941,0.7541057439720686,0.9665459770991356,0.2845796501165136,0.1448006574797483,0.7507323893817219,0.9677644981228344,0.0790099711192892,0.2821785028710453,0.8538455428140245,0.0698309333660511,0.8826985844048143,0.928624288756212,0.6426301176719084,0.3079155502350026,0.3514043013906761,0.2386749536376172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,169,cluster_switch,t0,0.8728377150192151,0.601050715212613,0.156459179685181,0.505781540282998,0.6477739744944736,0.3034741802927069,0.4321581815542838,0.8670931408663739,0.8248370784593413,0.7598285082676388,0.2383183013638921,0.6841533094240957,0.4917348376811162,0.8921537588867928,0.0901165915291384,0.4613099991294036,0.3396776028147039,0.4033948211689546,0.3041076155180536,0.5017250635710803,0.1352610524274026,0.9542430474499116,0.4286087047744018,0.8187544810205719,0.4231317430133988,0.6119360548905967,0.981015065239815,0.5088322792905117,0.5429289086390306,0.7999111634728349,0.3195670539374644,0.1360100264795959,0.4222736728260327,0.3728781992196603,0.7172842571918936,0.5387438812820814,0.2490376541835997,0.8192508093732026,0.6219968715400673,0.2624964205738419,0.7038056888777743,0.4425685483080926,0.62437281142201,0.8488779204525021,0.5546556784458743,0.2888341540025193,0.2824182776731888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,223,switch,t0,0.0853184651018277,,,,,,0.2867371253609712,0.2823842285212441,,0.368018546132228,,,,,,,0.6301373666555293,,,,0.4992459121851966,,,,,,,,,,0.6857032274865774,,,0.4329181844657044,,0.6513100079984556,,,,,,,,,,,,0.5288909463308514,0.4227186369693899,0.6974547623979362,0.7104088890978574,0.4448155355148636,0.6662831266286805,0.2729510181254342,0.0978511155002195,0.8898781261233378,0.55967296684718,0.9606625545640274,0.3442652340253408,0.6807922917125502,0.2723688053907981,0.2559900506084301,0.8538179464968362,0.5156019255655641,0.5667322442473878,0.3629027439398233,0.8527455120096349,0.3730537221644713,0.8376791955709434,0.843311784521237,0.8475666810685838,0.2902622615551805,0.3050127492112172,0.3743200402551002,0.2459748032277369,0.4547943108943133,0.3421187657926319,0.5670943963472583,0.7578188106420344,0.1847244300839686,0.8200722285460659,0.5311163613063158,0.5426611638865904,0.1209355388906073,0.8743852201655979,,,,,,,,,,,,,,,,,,,,,,,
13,223,switch,t1,0.6073095531852047,,,,,,0.148712089638879,0.2115128787856548,,0.477471218679583,,,,,,,0.721087430656265,,,,0.332721863064224,,,,,,,,,,0.5437003435205457,,,0.1616312829900561,,0.8040969578516997,,,,,,,,,,,,0.1846389955102418,0.4556243873294221,0.2472536624975453,0.7477656261026109,0.5605242695244298,0.6977591454496875,0.338696657306495,0.1938871610156342,0.1008752201647051,0.4289338643358514,0.0923324569253196,0.1968947551058776,0.3672553477107811,0.8024863345981205,0.4932288010450578,0.9155325157965704,0.3445000857807911,0.870662734001063,0.7392075840015319,0.7238941956296711,0.5294639319806506,0.6378367934936963,0.7012065405107034,0.9017370579842504,0.108258647924025,0.3169943138701893,0.2176508633385,0.4694154417626177,0.2393081912474977,0.7057403597528751,0.9380862462930982,0.234059670287851,0.5622796039280306,0.5252977451597015,0.8820673036989666,0.0200069071632714,0.9899325999990072,0.7276199431179586,,,,,,,,,,,,,,,,,,,,,,,
14,223,switch,t1,0.5890007628118783,,,,,,0.7197672420216918,0.2392246609539844,,0.5968277461518035,,,,,,,0.6211887109458056,,,,0.4165847459701212,,,,,,,,,,0.4304506888020259,,,0.6117786092563726,,0.2101319480720107,,,,,,,,,,,,0.364934069331545,0.2860804215628618,0.7672339570223347,0.4579215260405147,0.3388670714655142,0.5164726602156746,0.354067876802959,0.7196522610115006,0.274150754717126,0.0132573677068636,0.5461248394384227,0.8964683770539856,0.8051983211620101,0.473505835724436,0.2699551276612484,0.416727237215112,0.1657260549089122,0.0907196354782051,0.8553150573792474,0.6225301188035978,0.435903055519485,0.5071786916135318,0.3547926224749607,0.9698541074069702,0.1084836519450779,0.6630498991914469,0.1257239124647237,0.0636474897347092,0.9291649346115778,0.8371963509230019,0.1767248192470631,0.6740296612052661,0.6283167851825933,0.5683555064304568,0.4971725884304848,0.3844986554353808,0.9695854659502392,0.6276099508569278,,,,,,,,,,,,,,,,,,,,,,,
15,237,switch,t0,0.2779216664922436,,,,,,0.8381612769206097,0.2982743018223843,,0.6283969886954991,,,,,,,0.2284658120667435,,,,0.8246516743566533,,,,,,,,,,0.4318967448314926,,,0.0902780899728656,,0.5505279022113073,,,,,,,,,,,,0.1132392112605793,0.1118921141215459,0.9179429397442436,0.102897421868479,0.6189576658202856,0.8999275776678587,0.8086422404833615,0.5071153728481295,0.2043320592508085,0.7325343662490105,0.6084978134470076,0.3505069628386967,0.70335479380664,0.1601174103460654,0.5651937641789394,0.6741048411601073,0.3656174409170603,0.2259594136720751,0.7242736713465967,0.1228310042743954,0.4481739291176262,0.0822165145531733,0.5280998906174178,0.620711705001391,0.0872465933938433,0.4457854238705722,0.9778874729666504,0.9750760714409212,0.004676956591461,0.977722450932812,0.0618605137537237,0.5186590586849753,0.6199310620273049,0.2441656913574404,0.1840840468869862,0.0602298049738372,0.0745057756829087,0.2451622483261931,,,,,,,,,,,,,,,,,,,,,,,
16,237,switch,t1,0.5940871475033646,,,,,,0.8735891041123468,0.8707350577264064,,0.3097828755856746,,,,,,,0.4482506675776205,,,,0.3779870975697734,,,,,,,,,,0.9413662783293888,,,0.0008225288585179,,0.3316064554877689,,,,,,,,,,,,0.1798678423342259,0.6735724196080638,0.4821692265203678,0.5279770762642326,0.705487138890708,0.834193173327022,0.0792511880815208,0.2223467709407509,0.2658547426201253,0.7577379797090745,0.7555776264091949,0.9113577671711542,0.0924890578886753,0.445421289718902,0.2081973788864014,0.814900145091039,0.1712680405078812,0.8597090136067895,0.9807891164719678,0.7163553068936325,0.3230573632536115,0.7064069797692544,0.1718694174048103,0.8486521852141998,0.5049360337089687,0.6806990244678998,0.5656075651718891,0.9311819633598988,0.635705707058304,0.3108145311578585,0.3709418387796255,0.9425691517222896,0.7730456021465323,0.9878901195770036,0.0370071254693397,0.5502350214740598,0.1253411993065021,0.0897443152473269,,,,,,,,,,,,,,,,,,,,,,,
17,237,switch,t0,0.7463739517485538,,,,,,0.3342423704282206,0.2928004902027818,,0.2481579201605758,,,,,,,0.2669292291313,,,,0.0876033587435536,,,,,,,,,,0.576827386478039,,,0.1596463178752013,,0.9107810167484276,,,,,,,,,,,,0.7532752035185314,0.3282232931339084,0.8994757608281181,0.3892662346882191,0.4063587400398621,0.5479968479925489,0.8610535207602007,0.1122093850001163,0.355931009502785,0.442827411744252,0.3383708225637015,0.8124368653544808,0.5795053765388198,0.9708737686828834,0.4185098636652338,0.5340654827145662,0.6108710341296232,0.3939916512365143,0.6767695544021444,0.2240057401140377,0.7145879071514679,0.7189844484507492,0.2918033136529634,0.4115319772548329,0.8270735714404298,0.6294677566040555,0.7287409358900416,0.8378680042062525,0.5702041718515096,0.0791051791512146,0.7757883590928951,0.6481617151219592,0.3950218560187007,0.5146251677262519,0.8277640283037192,0.1900338542496732,0.6593659908150872,0.6674667338552029,,,,,,,,,,,,,,,,,,,,,,,
18,237,switch,t2,0.1622342738617892,,,,,,0.4687157891270017,0.4356239241601511,,0.5418103445472833,,,,,,,0.3018942540789441,,,,0.6282206611271942,,,,,,,,,,0.59286740819072,,,0.2020771640321648,,0.5012739619111717,,,,,,,,,,,,0.5226252003379167,0.5001776732374339,0.6737884448317131,0.4072482328154916,0.5641987884681925,0.5491719995945022,0.842866894666002,0.6350567244648194,0.8365372378362798,0.3506762169061945,0.3025614076796968,0.5187244410194342,0.5351580352793471,0.292988264821753,0.2794686342571962,0.6318969757550466,0.6712501992413268,0.1265874905590048,0.5334442130316008,0.8382640994384414,0.4536004662159347,0.4616195335725591,0.0576245851233958,0.2313093415664409,0.2839980599335074,0.077039022431727,0.5043871456715978,0.2888603929531315,0.4219113875211051,0.558920069631044,0.5705134045091604,0.8959451890794076,0.659244897024565,0.5947388017955028,0.8033426639768059,0.6763683607706822,0.9092558068665056,0.0992775469846287,,,,,,,,,,,,,,,,,,,,,,,
19,155,switch,t0,0.3902953434683505,,,,,,0.0328701702803341,0.4629981286046483,,0.7873853836096789,,,,,,,0.996705368133247,,,,0.859358815114607,,,,,,,,,,0.2806175158963632,,,0.4884370485893322,,0.3573074204153479,,,,,,,,,,,,0.4036651578575955,0.5624985281673394,0.5173372758645899,0.3829135224030791,0.3306486221662106,0.601036182368683,0.6117589363358484,0.6799957134450725,0.130330794298313,0.2035827135055855,0.4737702849787699,0.3658458638016585,0.614931194097889,0.6053385628088743,0.4523806605410678,0.2740406676899942,0.7948497025031983,0.0036664371586099,0.6520861802517476,0.6444312968467293,0.0566168160517456,0.9144666663445322,0.9192336614283332,0.4076503402315898,0.9022741121883032,0.0134017762124537,0.3551087560775873,0.6200267541111234,0.7869468344534423,0.5870831906581594,0.2939817258707199,0.2655193267521731,0.3734021922321869,0.9687569474839266,0.6793354676080336,0.0546050602265446,0.1346763163897962,0.5703181157377054,,,,,,,,,,,,,,,,,,,,,,,
20,155,switch,t2,0.1830570682210826,,,,,,0.4417398792199745,0.2889134483055701,,0.6518465952745395,,,,,,,0.0301523217559183,,,,0.3704063273499443,,,,,,,,,,0.5705340383695717,,,0.971890054557722,,0.5049582220316856,,,,,,,,,,,,0.8669523157464007,0.3246462635407288,0.4662626104365395,0.8027412964570021,0.3621427856673745,0.6519452985184753,0.0405839415862083,0.6959135262429266,0.1282001917556047,0.8711233104166897,0.2675620491166935,0.0563397954463003,0.773400554430911,0.7274181405536958,0.4874504108179591,0.3114407315391851,0.6063515712692049,0.7538169700874968,0.5541561517949366,0.6408788291644961,0.4539202808649137,0.0515946705633943,0.540054622096699,0.3925652789614361,0.1759243402130996,0.663196327852125,0.8675892857856348,0.9294765276059642,0.7796053770040475,0.5620235575704633,0.8407020891649066,0.4123222124695016,0.5084949451185227,0.150457216086258,0.9760251229000376,0.5909686671501597,0.5442045664829983,0.5066423330214409,,,,,,,,,,,,,,,,,,,,,,,
